region,week,sum_infections,sum_unemployed,sum_deaths,rnd_var
Хабаровский край,2020-06-01,383.0,1686,1.0,59.18181818181818
Хабаровский край,2020-06-08,311.0,1062,5.0,45.03225806451613
Хабаровский край,2020-06-15,916.0,1489,3.0,47.60606060606061
Хабаровский край,2020-06-22,507.0,1164,4.0,50.28125
Хабаровский край,2020-06-29,550.0,1073,5.0,45.61290322580645
Хабаровский край,2020-07-06,198.0,1140,2.0,49.39393939393939
Хабаровский край,2020-07-13,1023.0,1112,7.0,61.65625
Хабаровский край,2020-07-20,776.0,1127,9.0,54.83870967741935
Хабаровский край,2020-07-27,883.0,1367,2.0,50.3125
Хабаровский край,2020-08-03,449.0,1236,6.0,55.125
Хабаровский край,2020-08-10,454.0,1147,5.0,47.42424242424242
Хабаровский край,2020-08-17,935.0,960,6.0,54.71875
Хабаровский край,2020-08-24,507.0,997,2.0,54.29032258064516
Хабаровский край,2020-08-31,508.0,856,7.0,50.24242424242424
Хабаровский край,2020-09-07,202.0,915,2.0,56.42424242424242
Хабаровский край,2020-09-14,965.0,826,5.0,56.65625
Хабаровский край,2020-09-21,465.0,836,5.0,48.15625
Хабаровский край,2020-09-28,481.0,875,1.0,40.36363636363637
Хабаровский край,2020-10-05,178.0,807,1.0,43.354838709677416
Хабаровский край,2020-10-12,1009.0,821,6.0,45.75
Хабаровский край,2020-10-19,869.0,799,6.0,46.58064516129032
Хабаровский край,2020-10-26,1200.0,525,3.0,50.38709677419355
Хакасия,2020-04-06,55.0,285,0.0,56.903225806451616
Хакасия,2020-04-13,472.0,632,7.0,58.93333333333333
Хакасия,2020-04-20,64.0,628,0.0,48.935483870967744
Хакасия,2020-04-27,108.0,554,2.0,49.5
Хакасия,2020-05-04,48.0,361,5.0,42.03448275862069
Хакасия,2020-05-11,339.0,570,7.0,41.65625
Хакасия,2020-05-18,321.0,557,6.0,39.5
Хакасия,2020-05-25,171.0,607,0.0,50.28125
Хакасия,2020-06-01,151.0,716,0.0,54.15151515151515
Хакасия,2020-06-08,82.0,473,2.0,53.375
Хакасия,2020-06-15,505.0,791,5.0,43.0
Хакасия,2020-06-22,256.0,665,3.0,51.61290322580645
Хакасия,2020-06-29,232.0,640,2.0,54.28125
Хакасия,2020-07-06,57.0,738,0.0,41.93939393939394
Хакасия,2020-07-13,511.0,688,3.0,43.45454545454545
Хакасия,2020-07-20,254.0,743,7.0,49.28125
Хакасия,2020-07-27,141.0,727,4.0,57.74193548387097
Хакасия,2020-08-03,67.0,686,2.0,47.303030303030305
Хакасия,2020-08-10,167.0,629,3.0,52.121212121212125
Хакасия,2020-08-17,436.0,510,2.0,56.59375
Хакасия,2020-08-24,128.0,470,2.0,51.55172413793103
Хакасия,2020-08-31,126.0,488,3.0,55.0
Хакасия,2020-09-07,105.0,558,0.0,48.71875
Хакасия,2020-09-14,521.0,505,6.0,50.354838709677416
Хакасия,2020-09-21,228.0,444,0.0,46.4375
Хакасия,2020-09-28,264.0,518,1.0,40.15151515151515
Хакасия,2020-10-05,108.0,473,0.0,39.625
Хакасия,2020-10-12,535.0,477,2.0,47.84848484848485
Хакасия,2020-10-19,507.0,567,9.0,49.833333333333336
Хакасия,2020-10-26,741.0,367,0.0,44.333333333333336
Челябинская,2020-04-06,167.0,1150,2.0,48.696969696969695
Челябинская,2020-04-13,849.0,5577,9.0,49.333333333333336
Челябинская,2020-04-20,35.0,5290,0.0,38.24242424242424
Челябинская,2020-04-27,282.0,4603,0.0,42.0
Челябинская,2020-05-04,135.0,2625,1.0,42.60606060606061
Челябинская,2020-05-11,755.0,4942,6.0,47.81818181818182
Челябинская,2020-05-18,752.0,5409,10.0,46.21212121212121
Челябинская,2020-05-25,521.0,4011,6.0,38.09090909090909
Челябинская,2020-06-01,615.0,5231,4.0,44.09090909090909
Челябинская,2020-06-08,396.0,3476,3.0,50.696969696969695
Челябинская,2020-06-15,1064.0,4594,13.0,49.121212121212125
Челябинская,2020-06-22,1174.0,4461,15.0,44.27272727272727
Челябинская,2020-06-29,1233.0,4298,26.0,59.15151515151515
Челябинская,2020-07-06,287.0,3579,2.0,52.333333333333336
Челябинская,2020-07-13,993.0,3563,4.0,44.06060606060606
Челябинская,2020-07-20,916.0,3927,0.0,53.57575757575758
Челябинская,2020-07-27,896.0,4173,2.0,55.09090909090909
Челябинская,2020-08-03,485.0,3829,3.0,52.06060606060606
Челябинская,2020-08-10,546.0,3917,3.0,59.09090909090909
Челябинская,2020-08-17,873.0,3563,9.0,58.40625
Челябинская,2020-08-24,482.0,2752,4.0,49.59375
Челябинская,2020-08-31,463.0,2616,1.0,46.36363636363637
Челябинская,2020-09-07,344.0,2807,2.0,49.121212121212125
Челябинская,2020-09-14,863.0,2788,12.0,46.15625
Челябинская,2020-09-21,484.0,2492,11.0,48.225806451612904
Челябинская,2020-09-28,486.0,2355,8.0,46.21212121212121
Челябинская,2020-10-05,231.0,2430,1.0,45.39393939393939
Челябинская,2020-10-12,997.0,2340,12.0,47.24242424242424
Челябинская,2020-10-19,684.0,2272,10.0,49.625
Челябинская,2020-10-26,828.0,1467,7.0,48.18181818181818
Чечня,2020-04-06,46.0,179,0.0,51.46153846153846
Чечня,2020-04-13,171.0,1978,7.0,47.5
Чечня,2020-04-20,215.0,2787,0.0,57.878787878787875
Чечня,2020-04-27,165.0,3298,1.0,57.21212121212121
Чечня,2020-05-04,56.0,3960,1.0,46.27272727272727
Чечня,2020-05-11,110.0,5646,1.0,52.75757575757576
Чечня,2020-05-18,340.0,4865,4.0,55.03030303030303
Чечня,2020-05-25,146.0,9154,3.0,55.78787878787879
Чечня,2020-06-01,115.0,32100,0.0,53.666666666666664
Чечня,2020-06-08,73.0,42096,0.0,43.78787878787879
Чечня,2020-06-15,235.0,31444,3.0,50.75757575757576
Чечня,2020-06-22,123.0,18515,3.0,52.21212121212121
Чечня,2020-06-29,89.0,12827,2.0,46.96969696969697
Чечня,2020-07-06,54.0,10490,0.0,50.03030303030303
Чечня,2020-07-13,207.0,8519,2.0,48.09090909090909
Чечня,2020-07-20,85.0,5235,3.0,43.54545454545455
Чечня,2020-07-27,83.0,4143,1.0,54.75757575757576
Чечня,2020-08-03,50.0,4100,1.0,40.27272727272727
Чечня,2020-08-10,81.0,4122,2.0,46.18181818181818
Чечня,2020-08-17,203.0,3354,3.0,50.09090909090909
Чечня,2020-08-24,39.0,2758,1.0,53.121212121212125
Чечня,2020-08-31,37.0,2113,0.0,43.18181818181818
Чечня,2020-09-07,55.0,2232,2.0,50.696969696969695
Чечня,2020-09-14,212.0,2456,0.0,53.78787878787879
Чечня,2020-09-21,37.0,1979,0.0,56.375
Чечня,2020-09-28,35.0,1701,0.0,51.0
Чечня,2020-10-05,35.0,1209,0.0,50.1875
Чечня,2020-10-12,223.0,1268,3.0,43.645161290322584
Чечня,2020-10-19,37.0,1089,1.0,45.645161290322584
Чечня,2020-10-26,51.0,646,2.0,52.758620689655174
Чувашия,2020-04-06,147.0,1030,1.0,52.72727272727273
Чувашия,2020-04-13,353.0,3849,17.0,52.96969696969697
Чувашия,2020-04-20,160.0,3483,2.0,58.121212121212125
Чувашия,2020-04-27,238.0,2653,6.0,49.93939393939394
Чувашия,2020-05-04,123.0,1152,0.0,48.24242424242424
Чувашия,2020-05-11,353.0,2406,11.0,46.03030303030303
Чувашия,2020-05-18,633.0,2344,6.0,42.696969696969695
Чувашия,2020-05-25,600.0,2118,3.0,50.78787878787879
Чувашия,2020-06-01,498.0,2108,3.0,44.81818181818182
Чувашия,2020-06-08,234.0,1342,1.0,48.3448275862069
Чувашия,2020-06-15,476.0,1492,15.0,47.5
Чувашия,2020-06-22,500.0,1321,6.0,51.78125
Чувашия,2020-06-29,413.0,1265,7.0,50.125
Чувашия,2020-07-06,192.0,1247,0.0,58.45161290322581
Чувашия,2020-07-13,399.0,1229,10.0,59.27272727272727
Чувашия,2020-07-20,378.0,1247,3.0,47.28125
Чувашия,2020-07-27,303.0,1358,2.0,49.96969696969697
Чувашия,2020-08-03,167.0,1243,3.0,44.28125
Чувашия,2020-08-10,327.0,1126,1.0,48.45161290322581
Чувашия,2020-08-17,350.0,915,9.0,45.483870967741936
Чувашия,2020-08-24,242.0,827,0.0,49.29032258064516
Чувашия,2020-08-31,223.0,708,2.0,50.44827586206897
Чувашия,2020-09-07,217.0,814,2.0,47.645161290322584
Чувашия,2020-09-14,334.0,772,21.0,51.34375
Чувашия,2020-09-21,183.0,733,4.0,44.333333333333336
Чувашия,2020-09-28,188.0,775,8.0,50.0
Чувашия,2020-10-05,135.0,724,0.0,45.233333333333334
Чувашия,2020-10-12,429.0,661,19.0,41.275862068965516
Чувашия,2020-10-19,286.0,646,8.0,43.206896551724135
Чувашия,2020-10-26,366.0,416,20.0,48.206896551724135
Ямало-Ненецкий АО,2020-04-06,159.0,143,0.0,53.96153846153846
Ямало-Ненецкий АО,2020-04-13,858.0,516,7.0,50.696969696969695
Ямало-Ненецкий АО,2020-04-20,74.0,480,0.0,49.45161290322581
Ямало-Ненецкий АО,2020-04-27,235.0,387,0.0,40.62068965517241
Ямало-Ненецкий АО,2020-05-04,88.0,244,0.0,47.37931034482759
Ямало-Ненецкий АО,2020-05-11,812.0,403,2.0,57.2962962962963
Ямало-Ненецкий АО,2020-05-18,631.0,352,2.0,54.3125
Ямало-Ненецкий АО,2020-05-25,344.0,415,3.0,56.25806451612903
Ямало-Ненецкий АО,2020-06-01,283.0,521,3.0,49.25806451612903
Ямало-Ненецкий АО,2020-06-08,440.0,300,1.0,49.6
Ямало-Ненецкий АО,2020-06-15,912.0,360,6.0,49.89655172413793
Ямало-Ненецкий АО,2020-06-22,859.0,336,10.0,48.9
Ямало-Ненецкий АО,2020-06-29,1061.0,318,10.0,55.4
Ямало-Ненецкий АО,2020-07-06,432.0,326,0.0,54.827586206896555
Ямало-Ненецкий АО,2020-07-13,1060.0,272,9.0,57.629629629629626
Ямало-Ненецкий АО,2020-07-20,1319.0,275,4.0,50.241379310344826
Ямало-Ненецкий АО,2020-07-27,1059.0,252,13.0,55.535714285714285
Ямало-Ненецкий АО,2020-08-03,479.0,295,4.0,52.10344827586207
Ямало-Ненецкий АО,2020-08-10,621.0,255,2.0,53.793103448275865
Ямало-Ненецкий АО,2020-08-17,828.0,251,4.0,49.15384615384615
Ямало-Ненецкий АО,2020-08-24,468.0,242,5.0,39.7037037037037
Ямало-Ненецкий АО,2020-08-31,331.0,226,3.0,53.5
Ямало-Ненецкий АО,2020-09-07,303.0,262,6.0,49.0
Ямало-Ненецкий АО,2020-09-14,786.0,250,3.0,58.535714285714285
Ямало-Ненецкий АО,2020-09-21,425.0,193,2.0,52.392857142857146
Ямало-Ненецкий АО,2020-09-28,616.0,242,0.0,50.74074074074074
Ямало-Ненецкий АО,2020-10-05,334.0,215,1.0,50.851851851851855
Ямало-Ненецкий АО,2020-10-12,940.0,214,7.0,58.44
Ямало-Ненецкий АО,2020-10-19,1158.0,240,0.0,45.22222222222222
Ямало-Ненецкий АО,2020-10-26,1346.0,152,21.0,55.724137931034484
Ярославская,2020-04-06,155.0,1087,1.0,47.60606060606061
Ярославская,2020-04-13,506.0,3322,5.0,57.42424242424242
Ярославская,2020-04-20,117.0,3064,0.0,50.18181818181818
Ярославская,2020-04-27,265.0,2789,3.0,42.18181818181818
Ярославская,2020-05-04,98.0,1274,1.0,58.875
Ярославская,2020-05-11,422.0,2363,3.0,44.27272727272727
Ярославская,2020-05-18,740.0,2020,5.0,41.75757575757576
Ярославская,2020-05-25,803.0,1999,1.0,45.0625
Ярославская,2020-06-01,500.0,2117,1.0,43.696969696969695
Ярославская,2020-06-08,205.0,1131,6.0,50.25806451612903
Ярославская,2020-06-15,595.0,1400,2.0,47.72727272727273
Ярославская,2020-06-22,314.0,1071,1.0,45.32258064516129
Ярославская,2020-06-29,306.0,1198,2.0,52.0
Ярославская,2020-07-06,174.0,1160,0.0,50.96969696969697
Ярославская,2020-07-13,563.0,1115,3.0,52.0
Ярославская,2020-07-20,292.0,1061,0.0,52.36363636363637
Ярославская,2020-07-27,279.0,1147,3.0,42.60606060606061
Ярославская,2020-08-03,157.0,1044,4.0,53.3125
Ярославская,2020-08-10,305.0,956,5.0,46.54838709677419
Ярославская,2020-08-17,538.0,883,4.0,61.225806451612904
Ярославская,2020-08-24,269.0,800,0.0,52.71875
Ярославская,2020-08-31,264.0,884,4.0,41.43333333333333
Ярославская,2020-09-07,168.0,888,0.0,48.54838709677419
Ярославская,2020-09-14,588.0,876,0.0,50.645161290322584
Ярославская,2020-09-21,329.0,737,3.0,54.65625
Ярославская,2020-09-28,345.0,790,1.0,58.75
Ярославская,2020-10-05,167.0,733,0.0,51.43333333333333
Ярославская,2020-10-12,611.0,677,0.0,53.8
Ярославская,2020-10-19,677.0,691,2.0,51.407407407407405
Ярославская,2020-10-26,770.0,424,6.0,59.89655172413793
